Unique,Name,Value,Category,Silver,Time,Focus,Return
T6_SHOES_LEATHER_SET3,Master's Assassin Shoes,,leather_shoes,0.0,0.66667,1280.0,1.0
T7_SHOES_LEATHER_SET3,Grandmaster's Assassin Shoes,,leather_shoes,0.0,0.83333,2269.0,1.0
T8_SHOES_LEATHER_SET3,Elder's Assassin Shoes,,leather_shoes,0.0,1.25,3996.0,1.0
T4_HEAD_LEATHER_MORGANA,Adept's Stalker Hood,,leather_helmet,0.0,0.33333,385.0,1.0
T5_HEAD_LEATHER_MORGANA,Expert's Stalker Hood,,leather_helmet,0.0,0.5,712.0,1.0
T6_HEAD_LEATHER_MORGANA,Master's Stalker Hood,,leather_helmet,0.0,0.66667,1280.0,1.0
T7_HEAD_LEATHER_MORGANA,Grandmaster's Stalker Hood,,leather_helmet,0.0,0.83333,2269.0,1.0
T8_HEAD_LEATHER_MORGANA,Elder's Stalker Hood,,leather_helmet,0.0,1.25,3996.0,1.0
T4_ARMOR_LEATHER_MORGANA,Adept's Stalker Jacket,,leather_armor,0.0,0.66667,770.0,1.0
T5_ARMOR_LEATHER_MORGANA,Expert's Stalker Jacket,,leather_armor,0.0,1.0,1424.0,1.0
T6_ARMOR_LEATHER_MORGANA,Master's Stalker Jacket,,leather_armor,0.0,1.33333,2560.0,1.0
T7_ARMOR_LEATHER_MORGANA,Grandmaster's Stalker Jacket,,leather_armor,0.0,1.66667,4538.0,1.0
T8_ARMOR_LEATHER_MORGANA,Elder's Stalker Jacket,,leather_armor,0.0,2.5,7992.0,1.0
T4_SHOES_LEATHER_MORGANA,Adept's Stalker Shoes,,leather_shoes,0.0,0.33333,385.0,1.0
T5_SHOES_LEATHER_MORGANA,Expert's Stalker Shoes,,leather_shoes,0.0,0.5,712.0,1.0
T6_SHOES_LEATHER_MORGANA,Master's Stalker Shoes,,leather_shoes,0.0,0.66667,1280.0,1.0
T7_SHOES_LEATHER_MORGANA,Grandmaster's Stalker Shoes,,leather_shoes,0.0,0.83333,2269.0,1.0
T8_SHOES_LEATHER_MORGANA,Elder's Stalker Shoes,,leather_shoes,0.0,1.25,3996.0,1.0
T4_HEAD_LEATHER_HELL,Adept's Hellion Hood,,leather_helmet,0.0,0.33333,385.0,1.0
T5_HEAD_LEATHER_HELL,Expert's Hellion Hood,,leather_helmet,0.0,0.5,712.0,1.0
T6_HEAD_LEATHER_HELL,Master's Hellion Hood,,leather_helmet,0.0,0.66667,1280.0,1.0
T7_HEAD_LEATHER_HELL,Grandmaster's Hellion Hood,,leather_helmet,0.0,0.83333,2269.0,1.0
T8_HEAD_LEATHER_HELL,Elder's Hellion Hood,,leather_helmet,0.0,1.25,3996.0,1.0
T4_ARMOR_LEATHER_HELL,Adept's Hellion Jacket,,leather_armor,0.0,0.66667,770.0,1.0
T5_ARMOR_LEATHER_HELL,Expert's Hellion Jacket,,leather_armor,0.0,1.0,1424.0,1.0
T6_ARMOR_LEATHER_HELL,Master's Hellion Jacket,,leather_armor,0.0,1.33333,2560.0,1.0
T7_ARMOR_LEATHER_HELL,Grandmaster's Hellion Jacket,,leather_armor,0.0,1.66667,4538.0,1.0
T8_ARMOR_LEATHER_HELL,Elder's Hellion Jacket,,leather_armor,0.0,2.5,7992.0,1.0
T4_SHOES_LEATHER_HELL,Adept's Hellion Shoes,,leather_shoes,0.0,0.33333,385.0,1.0
T5_SHOES_LEATHER_HELL,Expert's Hellion Shoes,,leather_shoes,0.0,0.5,712.0,1.0
T6_SHOES_LEATHER_HELL,Master's Hellion Shoes,,leather_shoes,0.0,0.66667,1280.0,1.0
T7_SHOES_LEATHER_HELL,Grandmaster's Hellion Shoes,,leather_shoes,0.0,0.83333,2269.0,1.0
T8_SHOES_LEATHER_HELL,Elder's Hellion Shoes,,leather_shoes,0.0,1.25,3996.0,1.0
T4_HEAD_LEATHER_UNDEAD,Adept's Specter Hood,,leather_helmet,0.0,0.33333,385.0,1.0
T5_HEAD_LEATHER_UNDEAD,Expert's Specter Hood,,leather_helmet,0.0,0.5,712.0,1.0
T6_HEAD_LEATHER_UNDEAD,Master's Specter Hood,,leather_helmet,0.0,0.66667,1280.0,1.0
T7_HEAD_LEATHER_UNDEAD,Grandmaster's Specter Hood,,leather_helmet,0.0,0.83333,2269.0,1.0
T8_HEAD_LEATHER_UNDEAD,Elder's Specter Hood,,leather_helmet,0.0,1.25,3996.0,1.0
T4_ARMOR_LEATHER_UNDEAD,Adept's Specter Jacket,,leather_armor,0.0,0.66667,770.0,1.0
T5_ARMOR_LEATHER_UNDEAD,Expert's Specter Jacket,,leather_armor,0.0,1.0,1424.0,1.0
T6_ARMOR_LEATHER_UNDEAD,Master's Specter Jacket,,leather_armor,0.0,1.33333,2560.0,1.0
T7_ARMOR_LEATHER_UNDEAD,Grandmaster's Specter Jacket,,leather_armor,0.0,1.66667,4538.0,1.0
T8_ARMOR_LEATHER_UNDEAD,Elder's Specter Jacket,,leather_armor,0.0,2.5,7992.0,1.0
T4_SHOES_LEATHER_UNDEAD,Adept's Specter Shoes,,leather_shoes,0.0,0.33333,385.0,1.0
T5_SHOES_LEATHER_UNDEAD,Expert's Specter Shoes,,leather_shoes,0.0,0.5,712.0,1.0
T6_SHOES_LEATHER_UNDEAD,Master's Specter Shoes,,leather_shoes,0.0,0.66667,1280.0,1.0
T7_SHOES_LEATHER_UNDEAD,Grandmaster's Specter Shoes,,leather_shoes,0.0,0.83333,2269.0,1.0
T8_SHOES_LEATHER_UNDEAD,Elder's Specter Shoes,,leather_shoes,0.0,1.25,3996.0,1.0
T2_HEAD_CLOTH_SET1,Novice's Scholar Cowl,,cloth_helmet,0.0,0.16667,80.0,1.0
T3_HEAD_CLOTH_SET1,Journeyman's Scholar Cowl,,cloth_helmet,0.0,0.25,194.0,1.0
T4_HEAD_CLOTH_SET1,Adept's Scholar Cowl,,cloth_helmet,0.0,0.33333,385.0,1.0
T5_HEAD_CLOTH_SET1,Expert's Scholar Cowl,,cloth_helmet,0.0,0.5,712.0,1.0
T6_HEAD_CLOTH_SET1,Master's Scholar Cowl,,cloth_helmet,0.0,0.66667,1280.0,1.0
T7_HEAD_CLOTH_SET1,Grandmaster's Scholar Cowl,,cloth_helmet,0.0,0.83333,2269.0,1.0
T8_HEAD_CLOTH_SET1,Elder's Scholar Cowl,,cloth_helmet,0.0,1.25,3996.0,1.0
T2_ARMOR_CLOTH_SET1,Novice's Scholar Robe,,cloth_armor,0.0,0.33333,160.0,1.0
T3_ARMOR_CLOTH_SET1,Journeyman's Scholar Robe,,cloth_armor,0.0,0.5,388.0,1.0
T4_ARMOR_CLOTH_SET1,Adept's Scholar Robe,,cloth_armor,0.0,0.66667,770.0,1.0
T5_ARMOR_CLOTH_SET1,Expert's Scholar Robe,,cloth_armor,0.0,1.0,1424.0,1.0
T6_ARMOR_CLOTH_SET1,Master's Scholar Robe,,cloth_armor,0.0,1.33333,2560.0,1.0
T7_ARMOR_CLOTH_SET1,Grandmaster's Scholar Robe,,cloth_armor,0.0,1.66667,4538.0,1.0
T8_ARMOR_CLOTH_SET1,Elder's Scholar Robe,,cloth_armor,0.0,2.5,7992.0,1.0
T2_SHOES_CLOTH_SET1,Novice's Scholar Sandals,,cloth_shoes,0.0,0.16667,80.0,1.0
T3_SHOES_CLOTH_SET1,Journeyman's Scholar Sandals,,cloth_shoes,0.0,0.25,194.0,1.0
T4_SHOES_CLOTH_SET1,Adept's Scholar Sandals,,cloth_shoes,0.0,0.33333,385.0,1.0
T5_SHOES_CLOTH_SET1,Expert's Scholar Sandals,,cloth_shoes,0.0,0.5,712.0,1.0
T6_SHOES_CLOTH_SET1,Master's Scholar Sandals,,cloth_shoes,0.0,0.66667,1280.0,1.0
T7_SHOES_CLOTH_SET1,Grandmaster's Scholar Sandals,,cloth_shoes,0.0,0.83333,2269.0,1.0
T8_SHOES_CLOTH_SET1,Elder's Scholar Sandals,,cloth_shoes,0.0,1.25,3996.0,1.0
T4_HEAD_CLOTH_SET2,Adept's Cleric Cowl,,cloth_helmet,0.0,0.33333,385.0,1.0
T5_HEAD_CLOTH_SET2,Expert's Cleric Cowl,,cloth_helmet,0.0,0.5,712.0,1.0
T6_HEAD_CLOTH_SET2,Master's Cleric Cowl,,cloth_helmet,0.0,0.66667,1280.0,1.0
T7_HEAD_CLOTH_SET2,Grandmaster's Cleric Cowl,,cloth_helmet,0.0,0.83333,2269.0,1.0
T8_HEAD_CLOTH_SET2,Elder's Cleric Cowl,,cloth_helmet,0.0,1.25,3996.0,1.0
T4_ARMOR_CLOTH_SET2,Adept's Cleric Robe,,cloth_armor,0.0,0.66667,770.0,1.0
T5_ARMOR_CLOTH_SET2,Expert's Cleric Robe,,cloth_armor,0.0,1.0,1424.0,1.0
T6_ARMOR_CLOTH_SET2,Master's Cleric Robe,,cloth_armor,0.0,1.33333,2560.0,1.0
T7_ARMOR_CLOTH_SET2,Grandmaster's Cleric Robe,,cloth_armor,0.0,1.66667,4538.0,1.0
T8_ARMOR_CLOTH_SET2,Elder's Cleric Robe,,cloth_armor,0.0,2.5,7992.0,1.0
T4_SHOES_CLOTH_SET2,Adept's Cleric Sandals,,cloth_shoes,0.0,0.33333,385.0,1.0
T5_SHOES_CLOTH_SET2,Expert's Cleric Sandals,,cloth_shoes,0.0,0.5,712.0,1.0
T6_SHOES_CLOTH_SET2,Master's Cleric Sandals,,cloth_shoes,0.0,0.66667,1280.0,1.0
T7_SHOES_CLOTH_SET2,Grandmaster's Cleric Sandals,,cloth_shoes,0.0,0.83333,2269.0,1.0
T8_SHOES_CLOTH_SET2,Elder's Cleric Sandals,,cloth_shoes,0.0,1.25,3996.0,1.0
T4_HEAD_CLOTH_SET3,Adept's Mage Cowl,,cloth_helmet,0.0,0.33333,385.0,1.0
T5_HEAD_CLOTH_SET3,Expert's Mage Cowl,,cloth_helmet,0.0,0.5,712.0,1.0
T6_HEAD_CLOTH_SET3,Master's Mage Cowl,,cloth_helmet,0.0,0.66667,1280.0,1.0
T7_HEAD_CLOTH_SET3,Grandmaster's Mage Cowl,,cloth_helmet,0.0,0.83333,2269.0,1.0
T8_HEAD_CLOTH_SET3,Elder's Mage Cowl,,cloth_helmet,0.0,1.25,3996.0,1.0
T4_ARMOR_CLOTH_SET3,Adept's Mage Robe,,cloth_armor,0.0,0.66667,770.0,1.0
T5_ARMOR_CLOTH_SET3,Expert's Mage Robe,,cloth_armor,0.0,1.0,1424.0,1.0
T6_ARMOR_CLOTH_SET3,Master's Mage Robe,,cloth_armor,0.0,1.33333,2560.0,1.0
T7_ARMOR_CLOTH_SET3,Grandmaster's Mage Robe,,cloth_armor,0.0,1.66667,4538.0,1.0
T8_ARMOR_CLOTH_SET3,Elder's Mage Robe,,cloth_armor,0.0,2.5,7992.0,1.0
T4_SHOES_CLOTH_SET3,Adept's Mage Sandals,,cloth_shoes,0.0,0.33333,385.0,1.0
T5_SHOES_CLOTH_SET3,Expert's Mage Sandals,,cloth_shoes,0.0,0.5,712.0,1.0
T6_SHOES_CLOTH_SET3,Master's Mage Sandals,,cloth_shoes,0.0,0.66667,1280.0,1.0
T7_SHOES_CLOTH_SET3,Grandmaster's Mage Sandals,,cloth_shoes,0.0,0.83333,2269.0,1.0
T8_SHOES_CLOTH_SET3,Elder's Mage Sandals,,cloth_shoes,0.0,1.25,3996.0,1.0
T4_HEAD_CLOTH_KEEPER,Adept's Druid Cowl,,cloth_helmet,0.0,0.33333,385.0,1.0
T5_HEAD_CLOTH_KEEPER,Expert's Druid Cowl,,cloth_helmet,0.0,0.5,712.0,1.0
T6_HEAD_CLOTH_KEEPER,Master's Druid Cowl,,cloth_helmet,0.0,0.66667,1280.0,1.0
T7_HEAD_CLOTH_KEEPER,Grandmaster's Druid Cowl,,cloth_helmet,0.0,0.83333,2269.0,1.0
T8_HEAD_CLOTH_KEEPER,Elder's Druid Cowl,,cloth_helmet,0.0,1.25,3996.0,1.0
T4_ARMOR_CLOTH_KEEPER,Adept's Druid Robe,,cloth_armor,0.0,0.66667,770.0,1.0
T5_ARMOR_CLOTH_KEEPER,Expert's Druid Robe,,cloth_armor,0.0,1.0,1424.0,1.0
T6_ARMOR_CLOTH_KEEPER,Master's Druid Robe,,cloth_armor,0.0,1.33333,2560.0,1.0
T7_ARMOR_CLOTH_KEEPER,Grandmaster's Druid Robe,,cloth_armor,0.0,1.66667,4538.0,1.0
T8_ARMOR_CLOTH_KEEPER,Elder's Druid Robe,,cloth_armor,0.0,2.5,7992.0,1.0
T4_SHOES_CLOTH_KEEPER,Adept's Druid Sandals,,cloth_shoes,0.0,0.33333,385.0,1.0
T5_SHOES_CLOTH_KEEPER,Expert's Druid Sandals,,cloth_shoes,0.0,0.5,712.0,1.0
T6_SHOES_CLOTH_KEEPER,Master's Druid Sandals,,cloth_shoes,0.0,0.66667,1280.0,1.0
T7_SHOES_CLOTH_KEEPER,Grandmaster's Druid Sandals,,cloth_shoes,0.0,0.83333,2269.0,1.0
T8_SHOES_CLOTH_KEEPER,Elder's Druid Sandals,,cloth_shoes,0.0,1.25,3996.0,1.0
T4_HEAD_CLOTH_HELL,Adept's Fiend Cowl,,cloth_helmet,0.0,0.33333,385.0,1.0
T5_HEAD_CLOTH_HELL,Expert's Fiend Cowl,,cloth_helmet,0.0,0.5,712.0,1.0
T6_HEAD_CLOTH_HELL,Master's Fiend Cowl,,cloth_helmet,0.0,0.66667,1280.0,1.0
T7_HEAD_CLOTH_HELL,Grandmaster's Fiend Cowl,,cloth_helmet,0.0,0.83333,2269.0,1.0
T8_HEAD_CLOTH_HELL,Elder's Fiend Cowl,,cloth_helmet,0.0,1.25,3996.0,1.0
T4_ARMOR_CLOTH_HELL,Adept's Fiend Robe,,cloth_armor,0.0,0.66667,770.0,1.0
T5_ARMOR_CLOTH_HELL,Expert's Fiend Robe,,cloth_armor,0.0,1.0,1424.0,1.0
T6_ARMOR_CLOTH_HELL,Master's Fiend Robe,,cloth_armor,0.0,1.33333,2560.0,1.0
T7_ARMOR_CLOTH_HELL,Grandmaster's Fiend Robe,,cloth_armor,0.0,1.66667,4538.0,1.0
T8_ARMOR_CLOTH_HELL,Elder's Fiend Robe,,cloth_armor,0.0,2.5,7992.0,1.0
T4_SHOES_CLOTH_HELL,Adept's Fiend Sandals,,cloth_shoes,0.0,0.33333,385.0,1.0
T5_SHOES_CLOTH_HELL,Expert's Fiend Sandals,,cloth_shoes,0.0,0.5,712.0,1.0
T6_SHOES_CLOTH_HELL,Master's Fiend Sandals,,cloth_shoes,0.0,0.66667,1280.0,1.0
T7_SHOES_CLOTH_HELL,Grandmaster's Fiend Sandals,,cloth_shoes,0.0,0.83333,2269.0,1.0
T8_SHOES_CLOTH_HELL,Elder's Fiend Sandals,,cloth_shoes,0.0,1.25,3996.0,1.0
T4_HEAD_CLOTH_MORGANA,Adept's Cultist Cowl,,cloth_helmet,0.0,0.33333,385.0,1.0
T5_HEAD_CLOTH_MORGANA,Expert's Cultist Cowl,,cloth_helmet,0.0,0.5,712.0,1.0
T6_HEAD_CLOTH_MORGANA,Master's Cultist Cowl,,cloth_helmet,0.0,0.66667,1280.0,1.0
T7_HEAD_CLOTH_MORGANA,Grandmaster's Cultist Cowl,,cloth_helmet,0.0,0.83333,2269.0,1.0
T8_HEAD_CLOTH_MORGANA,Elder's Cultist Cowl,,cloth_helmet,0.0,1.25,3996.0,1.0
T4_ARMOR_CLOTH_MORGANA,Adept's Cultist Robe,,cloth_armor,0.0,0.66667,770.0,1.0
T5_ARMOR_CLOTH_MORGANA,Expert's Cultist Robe,,cloth_armor,0.0,1.0,1424.0,1.0
T6_ARMOR_CLOTH_MORGANA,Master's Cultist Robe,,cloth_armor,0.0,1.33333,2560.0,1.0
T7_ARMOR_CLOTH_MORGANA,Grandmaster's Cultist Robe,,cloth_armor,0.0,1.66667,4538.0,1.0
T8_ARMOR_CLOTH_MORGANA,Elder's Cultist Robe,,cloth_armor,0.0,2.5,7992.0,1.0
T4_SHOES_CLOTH_MORGANA,Adept's Cultist Sandals,,cloth_shoes,0.0,0.33333,385.0,1.0
T5_SHOES_CLOTH_MORGANA,Expert's Cultist Sandals,,cloth_shoes,0.0,0.5,712.0,1.0
T6_SHOES_CLOTH_MORGANA,Master's Cultist Sandals,,cloth_shoes,0.0,0.66667,1280.0,1.0
T7_SHOES_CLOTH_MORGANA,Grandmaster's Cultist Sandals,,cloth_shoes,0.0,0.83333,2269.0,1.0
T8_SHOES_CLOTH_MORGANA,Elder's Cultist Sandals,,cloth_shoes,0.0,1.25,3996.0,1.0
T4_HEAD_CLOTH_ROYAL,Adept's Royal Cowl,,,,,,
T5_HEAD_CLOTH_ROYAL,Expert's Royal Cowl,,,,,,
T6_HEAD_CLOTH_ROYAL,Master's Royal Cowl,,,,,,
T7_HEAD_CLOTH_ROYAL,Grandmaster's Royal Cowl,,,,,,
T8_HEAD_CLOTH_ROYAL,Elder's Royal Cowl,,,,,,
T4_ARMOR_CLOTH_ROYAL,Adept's Royal Robe,,,,,,
T5_ARMOR_CLOTH_ROYAL,Expert's Royal Robe,,,,,,
T6_ARMOR_CLOTH_ROYAL,Master's Royal Robe,,,,,,
T7_ARMOR_CLOTH_ROYAL,Grandmaster's Royal Robe,,,,,,
T8_ARMOR_CLOTH_ROYAL,Elder's Royal Robe,,,,,,
T4_SHOES_CLOTH_ROYAL,Adept's Royal Sandals,,,,,,
T5_SHOES_CLOTH_ROYAL,Expert's Royal Sandals,,,,,,
T6_SHOES_CLOTH_ROYAL,Master's Royal Sandals,,,,,,
T7_SHOES_CLOTH_ROYAL,Grandmaster's Royal Sandals,,,,,,
T8_SHOES_CLOTH_ROYAL,Elder's Royal Sandals,,,,,,
T4_HEAD_LEATHER_ROYAL,Adept's Royal Hood,,,,,,
T5_HEAD_LEATHER_ROYAL,Expert's Royal Hood,,,,,,
T6_HEAD_LEATHER_ROYAL,Master's Royal Hood,,,,,,
T7_HEAD_LEATHER_ROYAL,Grandmaster's Royal Hood,,,,,,
T8_HEAD_LEATHER_ROYAL,Elder's Royal Hood,,,,,,
T4_ARMOR_LEATHER_ROYAL,Adept's Royal Jacket,,,,,,
T5_ARMOR_LEATHER_ROYAL,Expert's Royal Jacket,,,,,,
T6_ARMOR_LEATHER_ROYAL,Master's Royal Jacket,,,,,,
T7_ARMOR_LEATHER_ROYAL,Grandmaster's Royal Jacket,,,,,,
T8_ARMOR_LEATHER_ROYAL,Elder's Royal Jacket,,,,,,
T4_SHOES_LEATHER_ROYAL,Adept's Royal Shoes,,,,,,
T5_SHOES_LEATHER_ROYAL,Expert's Royal Shoes,,,,,,
T6_SHOES_LEATHER_ROYAL,Master's Royal Shoes,,,,,,
T7_SHOES_LEATHER_ROYAL,Grandmaster's Royal Shoes,,,,,,
T8_SHOES_LEATHER_ROYAL,Elder's Royal Shoes,,,,,,
T4_HEAD_PLATE_ROYAL,Adept's Royal Helmet,,,,,,
T5_HEAD_PLATE_ROYAL,Expert's Royal Helmet,,,,,,
T6_HEAD_PLATE_ROYAL,Master's Royal Helmet,,,,,,
T7_HEAD_PLATE_ROYAL,Grandmaster's Royal Helmet,,,,,,
T8_HEAD_PLATE_ROYAL,Elder's Royal Helmet,,,,,,
T4_ARMOR_PLATE_ROYAL,Adept's Royal Armor,,,,,,
T5_ARMOR_PLATE_ROYAL,Expert's Royal Armor,,,,,,
T6_ARMOR_PLATE_ROYAL,Master's Royal Armor,,,,,,
T7_ARMOR_PLATE_ROYAL,Grandmaster's Royal Armor,,,,,,
T8_ARMOR_PLATE_ROYAL,Elder's Royal Armor,,,,,,
T4_SHOES_PLATE_ROYAL,Adept's Royal Boots,,,,,,
T5_SHOES_PLATE_ROYAL,Expert's Royal Boots,,,,,,
T6_SHOES_PLATE_ROYAL,Master's Royal Boots,,,,,,
T7_SHOES_PLATE_ROYAL,Grandmaster's Royal Boots,,,,,,
T8_SHOES_PLATE_ROYAL,Elder's Royal Boots,,,,,,
T4_HEAD_GATHERER_FIBER,Adept's Harvester Cap,,gatherergear,0.0,0.33333,385.0,1.0
T5_HEAD_GATHERER_FIBER,Expert's Harvester Cap,,gatherergear,0.0,0.5,712.0,1.0
T6_HEAD_GATHERER_FIBER,Master's Harvester Cap,,gatherergear,0.0,0.66667,1280.0,1.0
T7_HEAD_GATHERER_FIBER,Grandmaster's Harvester Cap,,gatherergear,0.0,0.83333,2269.0,1.0
T8_HEAD_GATHERER_FIBER,Elder's Harvester Cap,,gatherergear,0.0,1.25,3996.0,1.0
T4_ARMOR_GATHERER_FIBER,Adept's Harvester Garb,,gatherergear,0.0,0.33333,385.0,1.0
T5_ARMOR_GATHERER_FIBER,Expert's Harvester Garb,,gatherergear,0.0,0.5,712.0,1.0
T6_ARMOR_GATHERER_FIBER,Master's Harvester Garb,,gatherergear,0.0,0.66667,1280.0,1.0
T7_ARMOR_GATHERER_FIBER,Grandmaster's Harvester Garb,,gatherergear,0.0,0.83333,2269.0,1.0
T8_ARMOR_GATHERER_FIBER,Elder's Harvester Garb,,gatherergear,0.0,1.25,3996.0,1.0
T4_SHOES_GATHERER_FIBER,Adept's Harvester Workboots,,gatherergear,0.0,0.33333,385.0,1.0
T5_SHOES_GATHERER_FIBER,Expert's Harvester Workboots,,gatherergear,0.0,0.5,712.0,1.0
T6_SHOES_GATHERER_FIBER,Master's Harvester Workboots,,gatherergear,0.0,0.66667,1280.0,1.0
T7_SHOES_GATHERER_FIBER,Grandmaster's Harvester Workboots,,gatherergear,0.0,0.83333,2269.0,1.0
T8_SHOES_GATHERER_FIBER,Elder's Harvester Workboots,,gatherergear,0.0,1.25,3996.0,1.0
T4_BACKPACK_GATHERER_FIBER,Adept's Harvester Backpack,,gatherergear,0.0,0.33333,385.0,1.0
T5_BACKPACK_GATHERER_FIBER,Expert's Harvester Backpack,,gatherergear,0.0,0.5,712.0,1.0
T6_BACKPACK_GATHERER_FIBER,Master's Harvester Backpack,,gatherergear,0.0,0.66667,1280.0,1.0
T7_BACKPACK_GATHERER_FIBER,Grandmaster's Harvester Backpack,,gatherergear,0.0,0.83333,2269.0,1.0
T8_BACKPACK_GATHERER_FIBER,Elder's Harvester Backpack,,gatherergear,0.0,1.25,3996.0,1.0
T4_HEAD_GATHERER_HIDE,Adept's Skinner Cap,,gatherergear,0.0,0.33333,385.0,1.0
T5_HEAD_GATHERER_HIDE,Expert's Skinner Cap,,gatherergear,0.0,0.5,712.0,1.0
T6_HEAD_GATHERER_HIDE,Master's Skinner Cap,,gatherergear,0.0,0.66667,1280.0,1.0
T7_HEAD_GATHERER_HIDE,Grandmaster's Skinner Cap,,gatherergear,0.0,0.83333,2269.0,1.0
T8_HEAD_GATHERER_HIDE,Elder's Skinner Cap,,gatherergear,0.0,1.25,3996.0,1.0
T4_ARMOR_GATHERER_HIDE,Adept's Skinner Garb,,gatherergear,0.0,0.33333,385.0,1.0
T5_ARMOR_GATHERER_HIDE,Expert's Skinner Garb,,gatherergear,0.0,0.5,712.0,1.0
T6_ARMOR_GATHERER_HIDE,Master's Skinner Garb,,gatherergear,0.0,0.66667,1280.0,1.0
T7_ARMOR_GATHERER_HIDE,Grandmaster's Skinner Garb,,gatherergear,0.0,0.83333,2269.0,1.0
T8_ARMOR_GATHERER_HIDE,Elder's Skinner Garb,,gatherergear,0.0,1.25,3996.0,1.0
T4_SHOES_GATHERER_HIDE,Adept's Skinner Workboots,,gatherergear,0.0,0.33333,385.0,1.0
T5_SHOES_GATHERER_HIDE,Expert's Skinner Workboots,,gatherergear,0.0,0.5,712.0,1.0
T6_SHOES_GATHERER_HIDE,Master's Skinner Workboots,,gatherergear,0.0,0.66667,1280.0,1.0
T7_SHOES_GATHERER_HIDE,Grandmaster's Skinner Workboots,,gatherergear,0.0,0.83333,2269.0,1.0
T8_SHOES_GATHERER_HIDE,Elder's Skinner Workboots,,gatherergear,0.0,1.25,3996.0,1.0
T4_BACKPACK_GATHERER_HIDE,Adept's Skinner Backpack,,gatherergear,0.0,0.33333,385.0,1.0
T5_BACKPACK_GATHERER_HIDE,Expert's Skinner Backpack,,gatherergear,0.0,0.5,712.0,1.0
T6_BACKPACK_GATHERER_HIDE,Master's Skinner Backpack,,gatherergear,0.0,0.66667,1280.0,1.0
T7_BACKPACK_GATHERER_HIDE,Grandmaster's Skinner Backpack,,gatherergear,0.0,0.83333,2269.0,1.0
T8_BACKPACK_GATHERER_HIDE,Elder's Skinner Backpack,,gatherergear,0.0,1.25,3996.0,1.0
T4_HEAD_GATHERER_ORE,Adept's Miner Cap,,gatherergear,0.0,0.33333,385.0,1.0
T5_HEAD_GATHERER_ORE,Expert's Miner Cap,,gatherergear,0.0,0.5,712.0,1.0
T6_HEAD_GATHERER_ORE,Master's Miner Cap,,gatherergear,0.0,0.66667,1280.0,1.0
T7_HEAD_GATHERER_ORE,Grandmaster's Miner Cap,,gatherergear,0.0,0.83333,2269.0,1.0
T8_HEAD_GATHERER_ORE,Elder's Miner Cap,,gatherergear,0.0,1.25,3996.0,1.0
T4_ARMOR_GATHERER_ORE,Adept's Miner Garb,,gatherergear,0.0,0.33333,385.0,1.0
T5_ARMOR_GATHERER_ORE,Expert's Miner Garb,,gatherergear,0.0,0.5,712.0,1.0
T6_ARMOR_GATHERER_ORE,Master's Miner Garb,,gatherergear,0.0,0.66667,1280.0,1.0
T7_ARMOR_GATHERER_ORE,Grandmaster's Miner Garb,,gatherergear,0.0,0.83333,2269.0,1.0
T8_ARMOR_GATHERER_ORE,Elder's Miner Garb,,gatherergear,0.0,1.25,3996.0,1.0
T4_SHOES_GATHERER_ORE,Adept's Miner Workboots,,gatherergear,0.0,0.33333,385.0,1.0
T5_SHOES_GATHERER_ORE,Expert's Miner Workboots,,gatherergear,0.0,0.5,712.0,1.0
T6_SHOES_GATHERER_ORE,Master's Miner Workboots,,gatherergear,0.0,0.66667,1280.0,1.0
T7_SHOES_GATHERER_ORE,Grandmaster's Miner Workboots,,gatherergear,0.0,0.83333,2269.0,1.0
T8_SHOES_GATHERER_ORE,Elder's Miner Workboots,,gatherergear,0.0,1.25,3996.0,1.0
T4_BACKPACK_GATHERER_ORE,Adept's Miner Backpack,,gatherergear,0.0,0.33333,385.0,1.0
T5_BACKPACK_GATHERER_ORE,Expert's Miner Backpack,,gatherergear,0.0,0.5,712.0,1.0
T6_BACKPACK_GATHERER_ORE,Master's Miner Backpack,,gatherergear,0.0,0.66667,1280.0,1.0
T7_BACKPACK_GATHERER_ORE,Grandmaster's Miner Backpack,,gatherergear,0.0,0.83333,2269.0,1.0
T8_BACKPACK_GATHERER_ORE,Elder's Miner Backpack,,gatherergear,0.0,1.25,3996.0,1.0
T4_HEAD_GATHERER_ROCK,Adept's Quarrier Cap,,gatherergear,0.0,0.33333,385.0,1.0
T5_HEAD_GATHERER_ROCK,Expert's Quarrier Cap,,gatherergear,0.0,0.5,712.0,1.0
T6_HEAD_GATHERER_ROCK,Master's Quarrier Cap,,gatherergear,0.0,0.66667,1280.0,1.0
T7_HEAD_GATHERER_ROCK,Grandmaster's Quarrier Cap,,gatherergear,0.0,0.83333,2269.0,1.0
T8_HEAD_GATHERER_ROCK,Elder's Quarrier Cap,,gatherergear,0.0,1.25,3996.0,1.0
T4_ARMOR_GATHERER_ROCK,Adept's Quarrier Garb,,gatherergear,0.0,0.33333,385.0,1.0
T5_ARMOR_GATHERER_ROCK,Expert's Quarrier Garb,,gatherergear,0.0,0.5,712.0,1.0
T6_ARMOR_GATHERER_ROCK,Master's Quarrier Garb,,gatherergear,0.0,0.66667,1280.0,1.0
T7_ARMOR_GATHERER_ROCK,Grandmaster's Quarrier Garb,,gatherergear,0.0,0.83333,2269.0,1.0
T8_ARMOR_GATHERER_ROCK,Elder's Quarrier Garb,,gatherergear,0.0,1.25,3996.0,1.0
